ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,version,cipher,curve,server_name,resumed,last_alert,next_protocol,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,validation_status
1762168219.531763,C10Mom13zHFjHVA0Zj,192.168.7.101,59473,40.114.178.124,443,TLSv13,TLS_AES_256_GCM_SHA384,X25519MLKEM768,staticcdn.duckduckgo.com,T,-,-,T,CsiI,-,-,-,-
1762168236.294679,CWFEaANEQb0ufmvge,192.168.7.101,51635,64.233.162.84,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,accounts.google.com,T,-,-,T,CsiI,-,-,-,-
1762168239.838565,Cw8UnHu9OlqdO0Fce,192.168.7.101,52193,142.250.186.78,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,accounts.youtube.com,T,-,-,T,CsiI,-,-,-,-
1762168131.388321,CU9sUWvPUSE9lrQda,192.168.7.101,53496,48.209.192.93,443,-,-,-,nleditor.osi.office.net,F,-,-,F,C,-,-,-,-
1762168105.086138,Ct9reWTfpgJTmJmBd,192.168.7.101,64339,141.8.192.126,443,-,-,-,curiousdevops.com,F,-,-,F,C,-,-,-,-
1762168297.288821,CHdggkUuJdhOKVhRk,192.168.7.101,55776,64.233.164.94,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,ssl.gstatic.com,T,-,-,T,CsiI,-,-,-,-
1762168279.439059,CRpxDObZrvZ1Yetek,192.168.7.101,60556,40.114.178.124,443,TLSv13,TLS_AES_256_GCM_SHA384,X25519MLKEM768,staticcdn.duckduckgo.com,F,-,-,F,Csi,-,-,-,-
1762168339.273581,Cbq1SwaiGpeDbwVxb,192.168.7.101,62853,64.233.161.194,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,docs.google.com,T,-,-,T,CsiI,-,-,-,-
1762168339.376116,C3GITL3S21u69j2zih,192.168.7.101,57352,142.251.1.95,443,TLSv13,TLS_AES_256_GCM_SHA384,X25519MLKEM768,waa-pa.clients6.google.com,T,-,-,T,CsiI,-,-,-,-
1762168380.089730,CLB2njq3dNMRWCfu,192.168.7.101,56216,172.64.151.134,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,experimentation.deepl.com,T,-,-,T,CsiI,-,-,-,-
1762168388.137070,C92YxXJ1evzY0sQT7,192.168.7.101,57533,4.231.128.59,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,settings-win.data.microsoft.com,F,-,h2,T,CsxknGIi,"b46348622a066c75e907d0c5aa3d79aac3530dd03f44b119e38ecc845e06e2e4,83688f2aef71386e0936c4b3013b07e8e0c796d8427716dd48b2a63d79509129",(empty),T,unable to get local issuer certificate
1762168388.137069,CKNKnc9sAu6ZGtRs2,192.168.7.101,57532,4.231.128.59,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,settings-win.data.microsoft.com,F,-,h2,T,CsxknGIi,"b46348622a066c75e907d0c5aa3d79aac3530dd03f44b119e38ecc845e06e2e4,83688f2aef71386e0936c4b3013b07e8e0c796d8427716dd48b2a63d79509129",(empty),T,unable to get local issuer certificate
1762168389.545503,CBJkia3F4vDSxELsFl,192.168.7.101,54959,4.231.128.59,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,settings-win.data.microsoft.com,F,-,h2,T,CsxknGIi,"b46348622a066c75e907d0c5aa3d79aac3530dd03f44b119e38ecc845e06e2e4,83688f2aef71386e0936c4b3013b07e8e0c796d8427716dd48b2a63d79509129",(empty),T,unable to get local issuer certificate
1762168390.770382,CvGOzP15Dly98TwWbi,192.168.7.101,54960,4.231.128.59,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,settings-win.data.microsoft.com,F,-,h2,T,CsxknGIi,"b46348622a066c75e907d0c5aa3d79aac3530dd03f44b119e38ecc845e06e2e4,83688f2aef71386e0936c4b3013b07e8e0c796d8427716dd48b2a63d79509129",(empty),T,unable to get local issuer certificate
1762168391.710676,CNEJ4o3uHNavoWpSd9,192.168.7.101,54961,4.231.128.59,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,settings-win.data.microsoft.com,F,-,h2,T,CsxknGIi,"b46348622a066c75e907d0c5aa3d79aac3530dd03f44b119e38ecc845e06e2e4,83688f2aef71386e0936c4b3013b07e8e0c796d8427716dd48b2a63d79509129",(empty),T,unable to get local issuer certificate
1762168392.630193,CveNLA1rKvYo9bfpE7,192.168.7.101,61184,4.231.128.59,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,settings-win.data.microsoft.com,F,-,h2,T,CsxknGIi,"b46348622a066c75e907d0c5aa3d79aac3530dd03f44b119e38ecc845e06e2e4,83688f2aef71386e0936c4b3013b07e8e0c796d8427716dd48b2a63d79509129",(empty),T,unable to get local issuer certificate
1762168399.478740,C00fha40cV2vxSEq18,192.168.7.101,59965,40.114.178.124,443,TLSv13,TLS_AES_256_GCM_SHA384,X25519MLKEM768,staticcdn.duckduckgo.com,T,-,-,T,CsiI,-,-,-,-
1762168421.681603,CSbmbmWItvWJWsNk1,192.168.7.101,57536,184.51.88.42,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp256r1,catalog.gamepass.com,F,-,h2,T,CsxuknGIti,"4501e8644d431476ce44a70e702647a2fb4d374c5ff9fa374e38de955bb6563b,be23414a42e74886e7c72a861ba2ddda0175ed829223d894c5d272651fc0c189",(empty),T,ok
1762168435.975143,C0QLIA4gxCVuHK2Ctc,192.168.7.101,53360,13.70.79.200,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,functional.events.data.microsoft.com,F,-,-,T,CjiICs,-,-,-,-
1762168443.766307,CR7j9130z4JEW6G82,192.168.7.101,53221,40.114.178.124,443,TLSv13,TLS_AES_256_GCM_SHA384,X25519MLKEM768,staticcdn.duckduckgo.com,T,-,-,T,CsiI,-,-,-,-
1762168448.764699,CMm78a4KUOsv2Atyhc,192.168.7.101,54534,194.124.204.71,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,w.deepl.com,F,-,-,T,CsiI,-,-,-,-
1762168449.423368,CLSf8HZpw1wGe0wqc,192.168.7.101,58175,178.248.233.33,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,sentry.srv.habr.com,T,-,-,T,CsiI,-,-,-,-
1762168450.756306,Cp9veKaXr8bdK4Rok,192.168.7.101,49497,13.107.213.44,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,c.msn.com,F,-,-,T,CjiICs,-,-,-,-
1762168450.991139,Clh7hQ2OqCe1i27Bad,192.168.7.101,57697,184.51.252.54,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,r.bing.com,T,-,-,T,CsiI,-,-,-,-
1762168450.991890,CzpHtr4Y7RxLFs2kc4,192.168.7.101,55225,184.51.252.54,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,r.bing.com,T,-,-,T,CsiI,-,-,-,-
1762168451.068606,CSXnEm28Fsekb29zcc,192.168.7.101,53681,18.244.18.27,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,sb.scorecardresearch.com,T,-,-,T,CsiI,-,-,-,-
1762168450.872879,CFV2Cb3ro1gCiLGlc2,192.168.7.101,51498,20.42.73.27,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,browser.events.data.msn.com,F,-,-,T,CjiICs,-,-,-,-
1762168452.028242,CS1Hs60cBeJMtXbok,192.168.7.101,63082,95.101.142.218,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.bing.com,T,-,-,T,CsiI,-,-,-,-
1762168451.450535,CUnnQB4nMdgn9XZRe1,192.168.7.101,65190,150.171.28.11,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,edge.microsoft.com,F,-,h2,T,CsxuknGIti,"e43edc79c7e04bfcfd8d0f3dfcacd3063ac61391e270d8c407b65f391be0006f,724247794951c93f3e41711617e95ce143263e3196c345a1da78f6639749ec03",(empty),T,ok
1762168453.042207,CM26iJ3huPPwo06zX2,192.168.7.101,52795,4.175.55.40,443,TLSv13,TLS_AES_256_GCM_SHA384,X25519MLKEM768,quack.duckduckgo.com,F,-,-,T,CsiI,-,-,-,-
1762168451.178017,C3OHq01U4HmpVSfsEk,192.168.7.101,53926,20.42.73.27,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,browser.events.data.msn.com,F,-,-,F,Cji,-,-,-,-
1762168451.178538,CbcV6831WfUCMCdITf,192.168.7.101,63286,20.42.73.27,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,browser.events.data.msn.com,F,-,-,F,Cji,-,-,-,-
1762168451.178711,CAinth3Ljb8aUimrpd,192.168.7.101,55020,20.42.73.27,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,browser.events.data.msn.com,F,-,-,F,Cji,-,-,-,-
1762168457.645563,CrHLJ18kzrD1lWzp5,192.168.7.101,54042,2.23.167.32,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,ntp.msn.com,T,-,-,T,CsiI,-,-,-,-
1762168459.276118,Coie874NKAm4VJT9qe,192.168.7.101,59079,2.23.167.96,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,assets.msn.com,T,-,-,T,CsiI,-,-,-,-
1762168459.275535,C6B5nS2YFAaeIrhlsf,192.168.7.101,58340,2.23.167.96,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,assets.msn.com,T,-,-,T,CsiI,-,-,-,-
1762168459.309702,CDNdSx2ZTus2clWEk8,192.168.7.101,62266,95.101.142.194,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,th.bing.com,T,-,-,T,CsiI,-,-,-,-
1762168459.256274,C3jm6iqqQHOZ77Kxi,192.168.7.101,55693,184.24.77.19,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,img-s-msn-com.akamaized.net,T,-,-,T,CsiI,-,-,-,-
1762168452.328896,C45F8j4wTFOpuAyfY5,192.168.7.101,64294,40.114.177.156,443,TLSv13,TLS_AES_256_GCM_SHA384,X25519MLKEM768,duckduckgo.com,F,-,-,F,Csi,-,-,-,-
1762168486.130357,Co4u8e3jgudq3mWXUd,192.168.7.101,64883,172.205.80.42,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,x25519,signals.urs.microsoft.com,F,-,h2,T,CsxuknGIti,"7e1181ec59d41bbde35dffd3e91d165376d764fc7f3783f832b5cd3bf787aa2c,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed,cb3ccbb76031e5e0138f8dd39a23f9de47ffc35e43c1144cea27d46a5ab1cb5f",(empty),T,ok
1762168452.082444,CPZBKg4JVMPsVSIUB1,192.168.7.101,65414,40.114.177.156,443,TLSv13,TLS_AES_256_GCM_SHA384,X25519MLKEM768,duckduckgo.com,F,-,-,F,Csi,-,-,-,-
1762168516.864473,CJ58Xh191Jw24RbW8g,192.168.7.101,56295,40.114.177.156,443,TLSv13,TLS_AES_256_GCM_SHA384,X25519MLKEM768,duckduckgo.com,F,-,-,T,CsiI,-,-,-,-
1762168452.112722,CUPp1W2iBV7IysyCgj,192.168.7.101,51745,20.103.36.96,443,TLSv13,TLS_AES_256_GCM_SHA384,X25519MLKEM768,links.duckduckgo.com,F,-,-,F,Csi,-,-,-,-
1762168451.076747,CC5n7027A3VIGcolw8,192.168.7.101,63070,204.79.197.219,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,r.msftstatic.com,F,-,-,F,CjiIC,-,-,-,-
1762168451.077108,CtaKdx3E7dFufCZGO7,192.168.7.101,56444,204.79.197.219,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,r.msftstatic.com,F,-,-,F,CjiICs,-,-,-,-
1762168579.479908,Cn4xMb3nclr0cYncO6,192.168.7.101,55754,40.114.178.124,443,TLSv13,TLS_AES_256_GCM_SHA384,X25519MLKEM768,staticcdn.duckduckgo.com,T,-,-,T,CsiI,-,-,-,-
1762168459.418054,Ckl49XQkzzvHaCzS1,192.168.7.101,50064,150.171.27.12,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,api.msn.com,F,-,-,F,CjiIC,-,-,-,-
1762168459.115044,Cor4CY1d3n8KBTvoY,192.168.7.101,51023,150.171.28.10,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,c.bing.com,F,-,-,F,CjiICs,-,-,-,-
1762168609.182544,Cth1nv3yVkG6OqxRB8,192.168.7.101,53920,64.233.164.94,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,ssl.gstatic.com,T,-,-,T,CsiI,-,-,-,-
1762168617.340428,Ccd2O53j0Llsc0uqs9,192.168.7.101,50416,52.168.112.67,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,functional.events.data.microsoft.com,F,-,-,T,CjiICs,-,-,-,-
1762168620.811287,Cqp4Rc2Rr8AotPybhf,192.168.7.101,59755,194.124.204.71,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,w.deepl.com,F,-,-,T,CsiI,-,-,-,-
1762168622.656412,CbGvCL1OYSB6uD8Esc,192.168.7.101,61270,18.165.122.11,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,huggingface.co,T,-,-,T,CsiI,-,-,-,-
1762168622.716774,Ct7zYC24AeJV3DPBTj,192.168.7.101,65014,64.233.162.94,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,fonts.gstatic.com,T,-,-,T,CsiI,-,-,-,-
1762168622.947547,C3lTRi3smSQL5X3cnd,192.168.7.101,56366,64.233.162.94,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,fonts.gstatic.com,T,-,-,T,CsiI,-,-,-,-
1762168623.117788,CvFPbS1ipVEZ2oyFu3,192.168.7.101,58378,65.9.86.64,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,de5282c3ca0c.edge.sdk.awswaf.com,T,-,-,T,CsiI,-,-,-,-
1762168623.200752,CpOLhn7EwxMgJoftb,192.168.7.101,52588,151.101.0.176,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,js.stripe.com,T,-,-,T,CsiI,-,-,-,-
1762168626.491097,CFGUffujHGoUwKqlk,192.168.7.101,55612,151.101.0.176,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,m.stripe.network,T,-,-,T,CsiI,-,-,-,-
1762168633.482364,C6e05c1yvi2fHzGIha,192.168.7.101,53659,18.66.147.127,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,cdn-avatars.huggingface.co,T,-,-,T,CsiI,-,-,-,-
1762168634.579738,CyACvb2l8lXt3JPJP5,192.168.7.101,55789,192.0.73.2,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,www.gravatar.com,F,-,-,T,CsiI,-,-,-,-
1762168636.976597,CRB4gT1RJ196oe18Sa,192.168.7.101,53750,3.164.68.28,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,cas-bridge.xethub.hf.co,T,-,-,T,CsiI,-,-,-,-
1762168636.979635,CJmLSW2A12bpYrvYrd,192.168.7.101,63651,3.164.68.28,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,cas-bridge.xethub.hf.co,F,-,-,T,CsiI,-,-,-,-
1762168636.980904,ChWGhE0FDGfdvcftd,192.168.7.101,52953,3.164.68.28,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,cas-bridge.xethub.hf.co,F,-,-,T,CsiI,-,-,-,-
1762168636.980466,CUC2vX1bYpflX8VxRa,192.168.7.101,50822,3.164.68.28,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,cas-bridge.xethub.hf.co,F,-,-,T,CsiI,-,-,-,-
1762168636.979635,CG9A892RFoIFsTek19,192.168.7.101,64687,3.164.68.28,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,cas-bridge.xethub.hf.co,F,-,-,T,CsiI,-,-,-,-
1762168636.586919,CXVtDl4IY4IU9mJpS5,192.168.7.101,58256,20.191.45.158,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,nav-edge.smartscreen.microsoft.com,F,-,-,T,CsiI,-,-,-,-
1762168456.433797,CGGKQN3QRJtpVkoOu1,192.168.7.101,52355,72.145.35.76,443,-,-,-,nleditor.osi.office.net,F,-,-,F,C,-,-,-,-
1762168657.195001,C2AOLG2WBr9BCD8P94,192.168.7.101,51258,2.19.205.40,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,assets.msn.com,T,-,-,T,CsiI,-,-,-,-
1762168658.154219,CnZlgL1GvnOJEct9Gb,192.168.7.101,53072,2.23.167.122,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,windows.msn.com,T,-,-,T,CsiI,-,-,-,-
1762168658.159179,COcKew48j7NKfg0FT,192.168.7.101,53071,2.19.205.49,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,assets.msn.com,F,-,-,T,CsiI,-,-,-,-
1762168658.242246,ClvUrK14m8dZARMpG,192.168.7.101,51752,2.19.205.49,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,assets.msn.com,F,-,-,T,CsiI,-,-,-,-
1762168657.860414,CaArKi1KNQyQgaoBD5,192.168.7.101,60969,23.35.237.194,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,storeedgefd.dsx.mp.microsoft.com,F,-,-,T,CsiI,-,-,-,-
1762168661.951525,CsGFciRkiXw89Oph4,192.168.7.101,63520,20.50.73.12,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,v10.events.data.microsoft.com,F,-,h2,T,CsxknGIi,"eaa5d81a7b8f409340731a903a86ebb04a3d2e9bc99b515c1ca338c8c1bdc5f7,83688f2aef71386e0936c4b3013b07e8e0c796d8427716dd48b2a63d79509129",(empty),T,unable to get local issuer certificate
1762168658.193576,COIvNQ3ts4enCo8Kq5,192.168.7.101,52293,2.19.205.49,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,assets.msn.com,F,-,-,F,Csi,-,-,-,-
1762168667.855360,CsQji53Q8pMj5poRCk,192.168.7.101,56463,150.171.27.11,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,edge.microsoft.com,F,-,h2,T,CsxuknGIti,"e43edc79c7e04bfcfd8d0f3dfcacd3063ac61391e270d8c407b65f391be0006f,724247794951c93f3e41711617e95ce143263e3196c345a1da78f6639749ec03",(empty),T,ok
1762168667.496734,CqgCqr2tZHatoXbgSl,192.168.7.101,56112,185.199.108.133,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,raw.githubusercontent.com,F,-,-,T,CsiI,-,-,-,-
1762168634.578717,CNq8wh0hJY0rBhbZ1,192.168.7.101,63569,192.0.73.2,443,-,-,-,www.gravatar.com,F,-,-,F,C,-,-,-,-
1762168657.740589,CflNYuZe8efLL4FC6,192.168.7.101,60968,184.50.200.28,443,-,-,-,www.msn.com,F,-,-,F,C,-,-,-,-
1762168680.066514,CIEQTtiP8j76p0beg,192.168.7.101,50067,150.171.27.11,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,edge.microsoft.com,F,-,h2,T,CsxuknGIti,"e43edc79c7e04bfcfd8d0f3dfcacd3063ac61391e270d8c407b65f391be0006f,724247794951c93f3e41711617e95ce143263e3196c345a1da78f6639749ec03",(empty),T,ok
1762168684.228939,CQWmDQ2hvyC40sUSza,192.168.7.101,54348,64.233.162.94,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,fonts.gstatic.com,T,-,-,T,CsiI,-,-,-,-
1762168699.301087,C5mCyE1iqlbe7Y2Mhb,192.168.7.101,59137,173.194.221.95,443,TLSv13,TLS_AES_256_GCM_SHA384,X25519MLKEM768,waa-pa.clients6.google.com,T,-,-,T,CsiI,-,-,-,-
1762168709.806967,CXa4X12LbAHSr2ynVe,192.168.7.101,49643,13.107.246.67,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,c.msn.com,T,-,-,T,CjiICs,-,-,-,-
1762168709.918495,COF5AG18TiwB7rSro5,192.168.7.101,64349,143.204.55.96,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,sb.scorecardresearch.com,T,-,-,T,CsiI,-,-,-,-
1762168710.070065,CB8rgE4INPDgVa0LTc,192.168.7.101,52296,184.51.252.18,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,r.bing.com,T,-,-,T,CsiI,-,-,-,-
1762168710.069462,CEciBj4E7V0fwrMss5,192.168.7.101,53047,184.51.252.18,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,r.bing.com,T,-,-,T,CsiI,-,-,-,-
1762168710.085131,CepCfXmnWKFnN6UFi,192.168.7.101,64287,204.79.197.219,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,r.msftstatic.com,T,-,-,T,CjiICs,-,-,-,-
1762168710.085603,CyoYHv130hNESrki49,192.168.7.101,49491,204.79.197.219,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,r.msftstatic.com,T,-,-,T,CjiICs,-,-,-,-
1762168710.392467,CuwQOT20uli0097yXj,192.168.7.101,63642,184.51.252.24,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.bing.com,T,-,-,T,CsiI,-,-,-,-
1762168711.668884,CyAqrM14l9n7XbhRj9,192.168.7.205,43682,34.107.243.93,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,push.services.mozilla.com,T,-,-,T,CsiI,-,-,-,-
1762168711.737377,Cp576l3G4aPoJ5COkg,192.168.7.205,43684,34.107.243.93,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,push.services.mozilla.com,T,-,-,T,CsiI,-,-,-,-
1762168712.264916,CaLoNv2Xs8As1dQygb,192.168.7.205,36516,151.101.1.91,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,-,firefox.settings.services.mozilla.com,T,-,h2,T,CsiI,-,-,-,-
1762168709.911402,CVhDmt1QmTMrxAfGAe,192.168.7.101,63662,13.89.179.10,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,browser.events.data.msn.com,F,-,-,F,Cji,-,-,-,-
1762168709.918085,CKOq8a3klSsSt9Um92,192.168.7.101,58011,13.89.179.10,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,browser.events.data.msn.com,F,-,-,F,Cji,-,-,-,-
1762168709.908992,C2rh2G1SFUzdvLtqk3,192.168.7.101,58746,13.89.179.10,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,browser.events.data.msn.com,F,-,-,F,Cji,-,-,-,-
1762168718.102710,CBgE4d1netketwciC2,192.168.7.101,59618,40.114.178.124,443,TLSv13,TLS_AES_256_GCM_SHA384,X25519MLKEM768,external-content.duckduckgo.com,T,-,-,T,CsiI,-,-,-,-
1762168718.370951,CSZiuW240QltYB7g8k,192.168.7.101,49197,2.23.167.32,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,ntp.msn.com,T,-,-,T,CsiI,-,-,-,-
1762168718.619036,C5Jn7b36DfzfAKPpLc,192.168.7.101,64768,2.19.205.82,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,assets.msn.com,T,-,-,T,CsiI,-,-,-,-
1762168718.624717,CTUrRe3KqkHkoW4Oel,192.168.7.101,63789,2.19.205.82,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,assets.msn.com,T,-,-,T,CsiI,-,-,-,-
1762168718.876812,C1J2Rw2QUfxV64xlrb,192.168.7.101,60303,184.51.252.52,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,th.bing.com,T,-,-,T,CsiI,-,-,-,-
1762168719.205032,CxxRrXOy9GdmY43Fg,192.168.7.101,58198,184.24.77.33,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,img-s-msn-com.akamaized.net,T,-,-,T,CsiI,-,-,-,-
1762168721.677618,C4iIGf18h4mS9B9roa,192.168.7.101,58199,23.73.2.151,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp256r1,catalog.gamepass.com,F,-,h2,T,CsxuknGIti,"4501e8644d431476ce44a70e702647a2fb4d374c5ff9fa374e38de955bb6563b,be23414a42e74886e7c72a861ba2ddda0175ed829223d894c5d272651fc0c189",(empty),T,ok
1762168627.310622,CUqg3VzEgObbAqRlc,192.168.7.101,52770,35.167.62.239,443,-,-,-,m.stripe.com,F,-,-,F,C,-,-,-,-
1762168717.074357,C0uadj1nJbJcwZmjRf,192.168.7.101,63196,40.114.177.156,443,TLSv13,TLS_AES_256_GCM_SHA384,X25519MLKEM768,duckduckgo.com,F,-,-,F,Csi,-,-,-,-
1762168710.735362,C5DtawhJrHJGJtKz8,192.168.7.101,57126,40.114.177.156,443,TLSv13,TLS_AES_256_GCM_SHA384,X25519MLKEM768,duckduckgo.com,F,-,-,F,Csi,-,-,-,-
1762168767.880458,CP9bRK3u9zPnCG4zZ,192.168.7.101,65057,104.21.44.169,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,sponsor.ajay.app,T,-,-,T,CsiI,-,-,-,-
1762168768.126221,CuS2m73uSbX56p3B1a,192.168.7.101,65427,216.24.57.7,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,rust-server-531j.onrender.com,T,-,-,T,CsiI,-,-,-,-
1762168716.961168,CI4d8gjHC4ynVLSBl,192.168.7.101,53245,20.103.36.96,443,TLSv13,TLS_AES_256_GCM_SHA384,X25519MLKEM768,links.duckduckgo.com,F,-,-,F,Csi,-,-,-,-
1762168767.762786,C8jV6U2wDet41bdGH,192.168.7.101,54859,142.250.186.150,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,i.ytimg.com,T,-,-,T,CsiI,-,-,-,-
1762168768.454992,CCVZZP28DuCDQ0vhyi,192.168.7.101,53823,74.125.168.73,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,rr4---sn-25ge7nz6.googlevideo.com,T,-,-,T,CsiI,-,-,-,-
1762168768.758884,C9y9o9kYr79BOFzih,192.168.7.101,56178,142.250.186.161,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,yt3.ggpht.com,T,-,-,T,CsiI,-,-,-,-
1762168768.146490,CDHdRW3j9eJUzWjUmi,192.168.7.101,51296,142.250.186.150,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,i.ytimg.com,T,-,-,F,Csi,-,-,-,-
1762168768.759228,C5aYEc4SfNu5Vk0XP1,192.168.7.101,63509,142.250.186.161,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,yt3.ggpht.com,T,-,-,F,Csi,-,-,-,-
1762168775.468579,CCBtaB1MZCpndvAoJ4,192.168.7.101,57521,173.194.0.233,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,rr4---sn-25ge7nzd.googlevideo.com,T,-,-,T,CsiI,-,-,-,-
1762168776.931545,CeVQZ814FJo2urplI6,192.168.7.101,50730,74.125.105.202,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,rr5---sn-25glenlz.googlevideo.com,F,-,-,T,CsiI,-,-,-,-
1762168783.139173,C5xWU04SI33hLnWLsh,192.168.7.101,56502,173.194.183.230,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,rr1---sn-25ge7nsd.googlevideo.com,F,-,-,T,CsiI,-,-,-,-
